title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status
Elaborating on Learned Demonstrations with Temporal Logic Specifications,Craig Innes; Subramanian Ramamoorthy,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p004.pdf,,Открыто
Non-revisiting Coverage Task with Minimal Discontinuities for Non-redundant Manipulators,Tong Yang; Jaime Valls Miro; Yue Wang; Rong Xiong,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p005.pdf,,Открыто
LatticeNet: Fast Point Cloud Segmentation Using Permutohedral Lattices,Radu Alexandru Rosu; Peer  SchÃ¼tt; Jan Quenzel; Sven Behnke,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p006.pdf,,Открыто
A Smooth Representation of Belief over SO(3) for Deep Rotation Learning with Uncertainty,Valentin Peretroukhin; Matthew Giamou; W. Nicholas Greene; David Rosen; Jonathan Kelly; Nicholas Roy,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p007.pdf,,Открыто
Leading Multi-Agent Teams to Multiple Goals While Maintaining Communication,Brian Reily; Christopher Reardon; Hao Zhang,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p008.pdf,,Открыто
OverlapNet: Loop Closing for LiDAR-based SLAM,Xieyuanli Chen; Thomas LÃ¤be; Andres Milioto; Timo RÃ¶hling; Olga Vysotska; Alexandre Haag; Jens Behley; Cyrill Stachniss,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p009.pdf,,Открыто
The Dark Side of Embodiment - Teaming Up With Robots VS Disembodied Agents,Filipa Correia; Samuel Gomes; Samuel Mascarenhas; Francisco S. Melo; Ana Paiva,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p010.pdf,,Открыто
Shared Autonomy with Learned Latent Actions,Hong Jun Jeon; Dylan Losey; Dorsa Sadigh,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p011.pdf,,Открыто
Regularized Graph Matching for Correspondence Identification under Uncertainty in Collaborative Perception,Peng Gao; Rui Guo; Hongsheng Lu; Hao Zhang,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p012.pdf,,Открыто
Frequency Modulation of Body Waves to Improve Performance of Limbless Robots,Baxi Zhong; Tianyu Wang; Jennifer Rieser; Abdul Kaba; Howie Choset; Daniel Goldman,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p013.pdf,,Открыто
Self-Reconfiguration in Two-Dimensions via Active Subtraction with Modular Robots,Matthew Hall; Anil Ozdemir; Roderich Gross,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p014.pdf,,Открыто
Singularity Maps of Space Robots and their Application to Gradient-based Trajectory Planning,Davide Calzolari; Roberto Lampariello; Alessandro Massimo Giordano,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p015.pdf,,Открыто
Grounding Language to Non-Markovian Tasks with No Supervision of Task Specifications,Roma Patel; Ellie Pavlick; Stefanie Tellex,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p016.pdf,,Открыто
Fast Uniform Dispersion of a Crash-prone Swarm,Michael Amir; Freddy Bruckstein,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p017.pdf,,Открыто
Simultaneous Enhancement and Super-Resolution of Underwater Imagery for Improved Visual Perception,Md Jahidul Islam; Peigen Luo; Junaed Sattar,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p018.pdf,,Открыто
Collision Probabilities for Continuous-Time Systems Without Sampling,Kristoffer Frey; Ted Steiner; Jonathan How,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p019.pdf,,Открыто
Event-Driven Visual-Tactile Sensing and Learning for Robots,Tasbolat Taunyazov; Weicong Sng; Brian Lim; Hian Hian See; Jethro Kuan; Abdul Fatir Ansari; Benjamin Tee; Harold Soh,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p020.pdf,,Открыто
Resilient Distributed Diffusion for Multi-Robot Systems Using Centerpoint,JIANI LI; Waseem Abbas; Mudassir Shabbir; Xenofon Koutsoukos,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p021.pdf,,Открыто
Pixel-Wise Motion Deblurring of Thermal Videos,Manikandasriram Srinivasan Ramanagopal; Zixu Zhang; Ram Vasudevan; Matthew Johnson Roberson,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p022.pdf,,Открыто
Controlling Contact-Rich Manipulation Under Partial Observability,Florian Wirnshofer; Philipp Sebastian Schmitt; Georg von Wichert; Wolfram Burgard,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p023.pdf,,Открыто
AVID: Learning Multi-Stage Tasks via Pixel-Level Translation of Human Videos,Laura Smith; Nikita Dhawan; Marvin Zhang; Pieter Abbeel; Sergey Levine,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p024.pdf,,Открыто
Provably Constant-time Planning and Re-planning for Real-time Grasping Objects off a Conveyor Belt,Fahad Islam; Oren Salzman; Aditya Agarwal; Likhachev Maxim,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p025.pdf,,Открыто
Online IMU Intrinsic Calibration:  Is It Necessary?,Yulin Yang; Patrick Geneva; Xingxing Zuo; Guoquan  Huang,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p026.pdf,,Открыто
A Berry Picking Robot With A Hybrid Soft-Rigid Arm: Design and Task Space Control,Naveen Kumar Uppalapati; Benjamin Walt; Aaron Havens; Armeen Mahdian; Girish Chowdhary; Girish Krishnan,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p027.pdf,,Открыто
Iterative Repair of Social Robot Programs from Implicit User Feedback via Bayesian Inference,Michael Jae-Yoon Chung; Maya Cakmak,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p028.pdf,,Открыто
Cable Manipulation with a Tactile-Reactive Gripper,Siyuan Dong; Shaoxiong Wang; Yu She; Neha Sunil; Alberto Rodriguez; Edward Adelson,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p029.pdf,,Открыто
Automated Synthesis of Modular Manipulatorsâ Structure and Control for Continuous Tasks around Obstacles,Thais Campos de Almeida; Samhita Marri; Hadas Kress-Gazit,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p030.pdf,,Открыто
Learning Memory-Based Control for Human-Scale Bipedal Locomotion,Jonah Siekmann; Srikar Valluri; Jeremy Dao; Francis Bermillo; Helei Duan; Alan Fern; Jonathan Hurst,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p031.pdf,,Открыто
Multi-Fidelity Black-Box Optimization for Time-Optimal Quadrotor Maneuvers,Gilhyun Ryou; Ezra Tal; Sertac Karaman,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p032.pdf,,Открыто
Manipulation Trajectory Optimization with Online Grasp Synthesis and Selection,Lirui Wang; Yu Xiang; Dieter Fox,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p033.pdf,,Открыто
VisuoSpatial Foresight for Multi-Step; Multi-Task Fabric Manipulation,Ryan Hoque; Daniel Seita; Ashwin Balakrishna; Aditya Ganapathi; Ajay Tanwani; Nawid Jamali; Katsu Yamane; Soshi Iba; Ken Goldberg,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p034.pdf,,Открыто
Spatial Action Maps for Mobile Manipulation,Jimmy Wu; Xingyuan Sun; Andy Zeng; Shuran Song; Johnny Lee; Szymon Rusinkiewicz; Thomas Funkhouser,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p035.pdf,,Открыто
Generalized Tsallis Entropy Reinforcement Learning and Its Application to Soft Mobile Robots,Kyungjae Lee; Sungyub Kim; Sungbin Lim; Sungjoon Choi; Mineui Hong; Jaein Kim; Yong-Lae Park; Songhwai Oh,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p036.pdf,,Открыто
Learning Labeled Robot Affordance Models Using Simulations and Crowdsourcing,Adam Allevato; Elaine Short; Mitch Pryor; Andrea Thomaz,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p037.pdf,,Открыто
Towards Embodied Scene Description,Sinan Tan; Huaping Liu; Di Guo; Xinyu Zhang; Fuchun Sun,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p038.pdf,,Открыто
Reinforcement Learning based Control of Imitative Policies for Near-Accident Driving,Zhangjie Cao; Erdem Biyik; Woodrow Wang; Allan Raventos; Adrien Gaidon; Guy Rosman; Dorsa Sadigh,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p039.pdf,,Открыто
Deep Drone Acrobatics,Elia Kaufmann; Antonio Loquercio; Rene Ranftl; Matthias MÃ¼ller; Vladlen Koltun; Davide Scaramuzza,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p040.pdf,,Открыто
Active Preference-Based Gaussian Process Regression for Reward Learning,Erdem Biyik; Nicolas Huynh; Mykel Kochenderfer; Dorsa Sadigh,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p041.pdf,,Открыто
A Bayesian Framework for Nash Equilibrium Inference in Human-Robot Parallel Play,Shray Bansal; Jin Xu; Ayana Howard; Charles Isbell,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p042.pdf,,Открыто
Data-driven modeling of a flapping bat robot with a single flexible wing surface,Jonathan Hoff; Seth Hutchinson,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p043.pdf,,Открыто
Safe Motion Planning for Autonomous Driving using an Adversarial Road Model,Alex Liniger; Luc Van Gool,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p044.pdf,,Открыто
A Motion Taxonomy for Manipulation Embedding,David Paulius; Nicholas Eales; Yu Sun,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p045.pdf,,Открыто
Aerial Manipulation Using Hybrid Force and Position NMPC Applied to Aerial Writing,Dimos Tzoumanikas; Felix Graule; Qingyue Yan; Dhruv Shah; Marija Popovic; Stefan Leutenegger,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p046.pdf,,Открыто
A Global Quasi-Dynamic Model for Contact-Trajectory Optimization in Manipulation,Bernardo Aceituno-Cabezas; Alberto Rodriguez,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p047.pdf,,Открыто
Vision-Based Goal-Conditioned Policies for Underwater Navigation in the Presence of Obstacles,Travis Manderson; Juan Camilo Gamboa Higuera; Stefan Wapnick; Jean-FranÃ§ois Tremblay; Florian Shkurti; David Meger; Gregory Dudek,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p048.pdf,,Открыто
Spatio-Temporal Stochastic Optimization: Theory and Applications to Optimal  Control and Co-Design,Ethan Evans; Andrew Kendall; Georgios Boutselis; Evangelos Theodorou,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p049.pdf,,Открыто
Kernel Taylor-Based Value Function Approximation for Continuous-State Markov Decision Processes,Junhong Xu; Kai Yin; Lantao Liu,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p050.pdf,,Открыто
HMPO: Human Motion Prediction in Occluded Environments for Safe Motion Planning,Jaesung Park; Dinesh Manocha,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p051.pdf,,Открыто
Motion Planning for Variable Topology Truss Modular Robot,Chao Liu; Sencheng Yu; Mark Yim,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p052.pdf,,Открыто
Emergent Real-World Robotic Skills via Unsupervised Off-Policy Reinforcement Learning,Archit Sharma; Michael Ahn; Sergey Levine; Vikash Kumar; Karol Hausman; Shixiang Gu,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p053.pdf,,Открыто
Compositional Transfer in Hierarchical Reinforcement Learning,Markus Wulfmeier; Abbas Abdolmaleki; Roland Hafner; Jost Tobias Springenberg; Michael Neunert; Noah Siegel; Tim Hertweck; Thomas Lampe; Nicolas Heess; Martin Riedmiller,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p054.pdf,,Открыто
Learning from Interventions: Human-robot interaction as both explicit and implicit feedback,Jonathan Spencer; Sanjiban Choudhury; Matt Barnes; Matthew Schmittle; Mung Chiang; Peter Ramadge; Siddhartha Srinivasa,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p055.pdf,,Открыто
Fourier movement primitives: an approach for learning rhythmic robot skills from demonstrations,Thibaut Kulak; Joao Silverio; Sylvain Calinon,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p056.pdf,,Открыто
Self-Supervised Localisation between Range Sensors and Overhead Imagery,Tim Tang; Daniele De Martini; Shangzhe Wu; Paul Newman,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p057.pdf,,Открыто
Probabilistic Swarm Guidance Subject to Graph Temporal Logic Specifications,Franck Djeumou; Zhe Xu; Ufuk Topcu,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p058.pdf,,Открыто
In-Situ Learning from a Domain Expert for Real World Socially Assistive Robot Deployment,Katie Winkle; Severin Lemaignan; Praminda Caleb-Solly; Paul Bremner; Ailie Turton; Ute Leonards,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p059.pdf,,Открыто
MRFMap: Online Probabilistic 3D Mapping using Forward Ray Sensor Models,Kumar Shaurya Shankar; Nathan Michael,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p060.pdf,,Открыто
GTI: Learning to Generalize across Long-Horizon Tasks from Human Demonstrations,Ajay Mandlekar; Danfei Xu; Roberto MartÃ­n-MartÃ­n; Silvio Savarese; Li Fei-Fei,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p061.pdf,,Открыто
Agbots 2.0: Weeding Denser Fields with Fewer Robots,Wyatt McAllister; Joshua Whitman; Allan Axelrod; Joshua Varghese; Girish Chowdhary; Adam Davis,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p062.pdf,,Открыто
Optimally Guarding Perimeters and Regions with Mobile Range Sensors,Siwei Feng; Jingjin Yu,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p063.pdf,,Открыто
Learning Agile Robotic Locomotion Skills by Imitating Animals,Xue Bin Peng; Erwin Coumans; Tingnan Zhang; Tsang-Wei Lee; Jie Tan; Sergey Levine,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p064.pdf,,Открыто
Learning to Manipulate Deformable Objects without Demonstrations,Yilin Wu; Wilson Yan; Thanard Kurutach; Lerrel Pinto; Pieter Abbeel,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p065.pdf,,Открыто
Deep Differentiable Grasp Planner for High-DOF Grippers,Min Liu; Zherong Pan; Kai Xu; Kanishka Ganguly; Dinesh Manocha,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p066.pdf,,Открыто
Ergodic Specifications for Flexible Swarm Control: From User Commands to Persistent Adaptation,Ahalya Prabhakar; Ian Abraham; Annalisa Taylor; Millicent Schlafly; Katarina Popovic; Giovani Diniz; Brendan Teich; Borislava Simidchieva; Shane Clark; Todd Murphey,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p067.pdf,,Открыто
Dynamic Multi-Robot Task Allocation under Uncertainty and Temporal Constraints,Shushman Choudhury; Jayesh Gupta; Mykel Kochenderfer; Dorsa Sadigh; Jeannette Bohg,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p068.pdf,,Открыто
Latent Belief Space Motion Planning under Cost; Dynamics; and Intent Uncertainty,Dicong Qiu; Yibiao Zhao; Chris Baker,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p069.pdf,,Открыто
Learning of Sub-optimal Gait Controllers for Magnetic Walking Soft Millirobots,Utku Culha; Sinan Ozgun Demir; Sebastian Trimpe; Metin Sitti,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p070.pdf,,Открыто
Nonparametric Motion Retargeting for Humanoid Robots on Shared Latent Space,Sungjoon Choi; Matthew Pan; Joohyung Kim,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p071.pdf,,Открыто
Residual Policy Learning for Shared Autonomy,Charles Schaff; Matthew Walter,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p072.pdf,,Открыто
Efficient Parametric Multi-Fidelity Surface Mapping,Aditya Dhawale; Nathan Michael,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p073.pdf,,Открыто
Towards neuromorphic control: A spiking neural network based PID controller for UAV,Rasmus Stagsted; Antonio Vitale; Jonas Binz; Alpha Renner; Leon Bonde Larsen; Yulia Sandamirskaya,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p074.pdf,,Открыто
Quantile QT-Opt for Risk-Aware Vision-Based Robotic Grasping,Cristian Bodnar; Adrian  Li; Karol Hausman; Peter Pastor; Mrinal Kalakrishnan,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p075.pdf,,Открыто
Scaling data-driven robotics with reward sketching and batch reinforcement learning,Serkan Cabi; Sergio GÃ³mez Colmenarejo; Alexander Novikov; Ksenia Konyushova; Scott Reed; Rae Jeong; Konrad Zolna; Yusuf Aytar; David Budden; Mel Vecerik; Oleg Sushkov; David Barker; Jonathan Scholz; Misha Denil; Nando de Freitas; Ziyu Wang,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p076.pdf,,Открыто
MPTC â Modular Passive Tracking Controller for stack of tasks based control frameworks,Johannes Englsberger; Alexander Dietrich; George Mesesan; Gianluca Garofalo; Christian Ott; Alin  Albu-Schaeffer,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p077.pdf,,Открыто
NH-TTC: A gradient-based framework for generalized anticipatory collision avoidance,Bobby Davis; Ioannis Karamouzas; Stephen Guy,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p078.pdf,,Открыто
3D Dynamic Scene Graphs: Actionable Spatial Perception with Places; Objects; and Humans,Antoni Rosinol; Arjun Gupta; Marcus Abate; Jingnan Shi; Luca Carlone,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p079.pdf,,Открыто
Robot Object Retrieval with Contextual Natural Language Queries,Thao Nguyen; Nakul Gopalan; Roma Patel; Matthew Corsaro; Ellie Pavlick; Stefanie Tellex,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p080.pdf,,Открыто
AlphaPilot: Autonomous Drone Racing,Philipp Foehn; Dario Brescianini; Elia Kaufmann; Titus Cieslewski; Mathias Gehrig; Manasi Muglikar; Davide Scaramuzza,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p081.pdf,,Открыто
Concept2Robot: Learning Manipulation Concepts from Instructions and Human Demonstrations,Lin Shao; Toki Migimatsu; Qiang Zhang; Kaiyuan Yang; Jeannette Bohg,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p082.pdf,,Открыто
A Variable Rolling SLIP Model for a Conceptual Leg Shape to Increase Robustness of Uncertain Velocity on Unknown Terrain,Adar Gaathon; Amir Degani,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p083.pdf,,Открыто
Interpreting and Predicting Tactile Signals via a Physics-Based and Data-Driven Framework,Yashraj Narang; Karl Van Wyk; Arsalan Mousavian; Dieter Fox,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p084.pdf,,Открыто
Learning Active Task-Oriented Exploration Policies for Bridging the Sim-to-Real Gap,Jacky  Liang; Saumya Saxena; Oliver Kroemer,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p085.pdf,,Открыто
Manipulation with Shared Grasping,Yifan Hou; Zhenzhong Jia; Matthew Mason,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p086.pdf,,Открыто
Deep Learning Tubes for Tube MPC,David Fan; Ali Agha; Evangelos Theodorou,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p087.pdf,,Открыто
Reinforcement Learning for Safety-Critical Control under Model Uncertainty; using Control Lyapunov Functions and Control Barrier Functions,Jason Choi; Fernando CastaÃ±eda; Claire Tomlin; Koushil Sreenath,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p088.pdf,,Открыто
Fast Risk Assessment for Autonomous Vehicles Using Learned Models of Agent Futures,Allen Wang; Xin Huang; Ashkan Jasour; Brian Williams,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p089.pdf,,Открыто
Online Domain Adaptation for Occupancy Mapping,Anthony Tompkins; Ransalu Senanayake; Fabio Ramos,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p090.pdf,,Открыто
ALGAMES: A Fast Solver for Constrained Dynamic Games,Simon Le Cleac'h; Mac Schwager; Zachary Manchester,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p091.pdf,,Открыто
Scalable and Probabilistically Complete Planning for Robotic Spatial Extrusion,Caelan Garrett; Yijiang Huang; Tomas Lozano-Perez; Caitlin Mueller,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p092.pdf,,Открыто
The RUTH Gripper: Systematic Object-Invariant Prehensile In-Hand Manipulation via Reconfigurable Underactuation,Qiujie  Lu; Nicholas Baron; Angus Clark; Nicolas Rojas,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p093.pdf,,Открыто
Heterogeneous Graph Attention Networks for Scalable Multi-Robot Scheduling with Temporospatial Constraints,Zheyuan Wang; Matthew Gombolay,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p094.pdf,,Открыто
Robust Multiple-Path Orienteering Problem: Securing Against Adversarial Attacks,Guangyao Shi; Pratap Tokekar; Lifeng Zhou,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p095.pdf,,Открыто
Eyes-Closed Safety Kernels: Safety of Autonomous Systems Under Loss of Observability,Forrest Laine; Chih-Yuan Chiu; Claire Tomlin,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p096.pdf,,Открыто
Explaining Multi-stage Tasks by Learning Temporal Logic Formulas from Suboptimal Demonstrations,Glen Chou; Necmiye Ozay; Dmitry Berenson,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p097.pdf,,Открыто
Nonlinear Model Predictive Control of Robotic Systems with Control Lyapunov Functions,Ruben Grandia; Andrew Taylor; Andrew Singletary; Marco Hutter; Aaron Ames,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p098.pdf,,Открыто
Learning to Slide Unknown Objects with Differentiable Physics Simulations,Changkyu Song; Abdeslam Boularias,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p099.pdf,,Открыто
Reachable Sets for Safe; Real-Time Manipulator Trajectory Design,Patrick Holmes; Shreyas Kousik; Bohao Zhang; Daphna Raz; Corina Barbalata; Matthew Johnson Roberson; Ram Vasudevan,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p100.pdf,,Открыто
Learning Task-Driven Control Policies via Information Bottlenecks,Vincent Pacelli; Anirudha Majumdar,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p101.pdf,,Открыто
Simultaneously Learning Transferable Symbols and Language Groundings from Perceptual Data for Instruction Following,Nakul Gopalan; Eric Rosen; George Konidaris; Stefanie Tellex,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p102.pdf,,Открыто
A social robot mediator to foster collaboration and inclusion among children,Sarah Gillet; Wouter van den Bos; Iolanda Leite,,2020,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss16/p103.pdf,,Открыто
Improvisation through Physical Understanding: Using Novel Objects As Tools with Visual Foresight,Annie Xie; Frederik Ebert; Sergey Levine; Chelsea Finn,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p01.pdf,,Открыто
Efficient Algorithms for Optimal Perimeter Guarding,Si Wei Feng; Shuai D. Han; Kai Gao; Jingjin Yu,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p02.pdf,,Открыто
A Polynomial-time Solution for Robust Registration with Extreme Outlier Rates,Heng Yang; Luca Carlone,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p03.pdf,,Открыто
TossingBot: Learning to Throw Arbitrary Objects with Residual Physics,Andy Zeng; Shuran Song; Johnny Lee; Alberto Rodriquez; Thomas A.Funkouser,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p04.pdf,,Открыто
OIL: Observational Imitation Learning,Guohao Li; Matthias Mueller; Vincent Michael Casser; Neil Smith; Dominik Michels; Bernard Ghanem,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p05.pdf,,Открыто
DESPOT-Alpha: Online POMDP Planning with Large State and Observation Spaces,Neha Priyadarshini Garg; David Hsu; Wee Sun Lee,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p06.pdf,,Открыто
Collective Formation and Cooperative Function of a Magnetic Microrobotic Swarm,Xiaoguang Dong; Metin Sitti,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p07.pdf,,Открыто
Highly Parallelized Data-Driven MPC for Minimal Intervention Shared Control,Alexander Broad; Todd Murphey; Brenna Argall,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p08.pdf,,Открыто
Autonomous Tool Construction Using Part Shape and Attachment Prediction,Lakshmi Velayudhan Nair; Nithin Shrivatsav Srikanth; Zackory Erikson; Sonia Chernova,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p09.pdf,,Открыто
A Behavioral Approach to Visual Navigation with Graph Localization Networks,Kevin Chen; Juan Pablo de Vicente; Gabriel Sepulveda; Fei Xia; Alvaro Soto; Marynel V\E1zquez; Silvio Savarese,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p10.pdf,,Открыто
Learning to Walk Via Deep Reinforcement Learning,Tuomas Haarnoja; Sehoon Ha; Aurick Zhou; Jie Tan; George Tucker; Sergey Levine,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p11.pdf,,Открыто
A Differentiable Augmented Lagrangian Method for Bilevel Nonlinear Optimization,Benoit Landry; Zachary Manchester; Marco Pavone,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p12.pdf,,Открыто
A Magnetically-Actuated Untethered Jellyfish-Inspired Soft Milliswimmer,Ziyu Ren; Tianlu Wang; Wenqi Hu; Metin Sitti,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p13.pdf,,Открыто
Value Iteration Networks on Multiple Levels of Abstraction,Daniel Schleich; Tobias Klamt; Sven Behnke,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p14.pdf,,Открыто
From Explanation to Synthesis: Compositional Program Induction for Learning from Demonstration,Michael Burke; Svetlin Valentinov Penkov; Subramanian Ramamoorthy,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p15.pdf,,Открыто
Segment2Regress: Monocular 3D Vehicle Localization in Two Stages,Jaesung Choe; Kyungdon Joo; Francois Rameau; Gyu Min Shim; In So Kweon,,2019,Robotics: Science and Systems,https://www.roboticsproceedings.org/rss15/p16.pdf,,Открыто
