title,authors,author_affiliations,publication_year,publication_title,pdf_url,doi,access_status,abstract
Precise Robotic Needle-Threading with Tactile Perception and Reinforcement Learning,Zhenjun Yu; Wenqiang Xu; Siqiong Yao; Jieji Ren; Tutian Tang; Yutong Li; Guoying Gu; Cewu Lu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/yu23c/yu23c.pdf,,Открыто,This work presents a novel tactile perception-based method; named T-NT; for performing the needle-threading task; an application of deformable linear object (DLO) manipulation. This task is divided into two main stages: Tail-end Finding and Tail-end Insertion. In the first stage; the agent traces the contour of the thread twice using vision-based tactile sensors mounted on the gripper fingers. The two-run tracing is to locate the tail-end of the thread. In the second stage; it employs a tactile-guided reinforcement learning (RL) model to drive the robot to insert the thread into the target needle eyelet. The RL model is trained in a Unity-based simulated environment. The simulation environment supports tactile rendering which can produce realistic tactile images and thread modeling. During insertion; the position of the poke point and the center of the eyelet are obtained through a pre-trained segmentation model; Grounded-SAM; which predicts the masks for both the needle eye and thread imprints. These positions are then fed into the reinforcement learning model; aiding in a smoother transition to real-world applications. Extensive experiments on real robots are conducted to demonstrate the efficacy of our method. More experiments and videos can be found in the supplementary materials and on the website: https://sites.google.com/view/tac-needlethreading.
Cold Diffusion on the Replay Buffer: Learning to Plan from Known Good States,Zidan Wang; Takeru Oba; Takuma Yoneda; Rui Shen; Matthew Walter; Bradly C. Stadie,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/wang23e/wang23e.pdf,,Открыто,Learning from demonstrations (LfD) has successfully trained robots to exhibit remarkable generalization capabilities. However; many powerful imitation techniques do not prioritize the feasibility of the robot behaviors they generate. In this work; we explore the feasibility of plans produced by LfD. As in prior work; we employ a temporal diffusion model with fixed start and goal states to facilitate imitation through in-painting. Unlike previous studies; we apply cold diffusion to ensure the optimization process is directed through the agent’s replay buffer of previously visited states. This routing approach increases the likelihood that the final trajectories will predominantly occupy the feasible region of the robot’s state space. We test this method in simulated robotic environments with obstacles and observe a significant improvement in the agent’s ability to avoid these obstacles during planning.
Self-Improving Robots: End-to-End Autonomous Visuomotor Reinforcement Learning,Archit Sharma; Ahmed M. Ahmed; Rehaan Ahmad; Chelsea Finn,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/sharma23b/sharma23b.pdf,,Открыто,In imitation and reinforcement learning (RL); the cost of human supervision limits the amount of data that the robots can be trained on. While RL offers a framework for building self-improving robots that can learn via trial-and-error autonomously; practical realizations end up requiring extensive human supervision for reward function design and repeated resetting of the environment between episodes of interactions. In this work; we propose MEDAL++; a novel design for self-improving robotic systems: given a small set of expert demonstrations at the start; the robot autonomously practices the task by learning to both do and undo the task; simultaneously inferring the reward function from the demonstrations. The policy and reward function are learned end-to-end from high-dimensional visual inputs; bypassing the need for explicit state estimation or task-specific pre-training for visual encoders used in prior work. We first evaluate our proposed system on a simulated non-episodic benchmark EARL; finding that MEDAL++ is both more data efficient and gets up to $30%$ better final performance compared to state-of-the-art vision-based methods. Our real-robot experiments show that MEDAL++ can be applied to manipulation problems in larger environments than those considered in prior work; and autonomous self-improvement can improve the success rate by $30%$ to $70%$ over behavioral cloning on just the expert data.
Equivariant Reinforcement Learning under Partial Observability,Hai Huu Nguyen; Andrea Baisero; David Klee; Dian Wang; Robert Platt; Christopher Amato,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/nguyen23a/nguyen23a.pdf,,Открыто,Incorporating inductive biases is a promising approach for tackling challenging robot learning domains with sample-efficient solutions. This paper identifies partially observable domains where symmetries can be a useful inductive bias for efficient learning. Specifically; by encoding the equivariance regarding specific group symmetries into the neural networks; our actor-critic reinforcement learning agents can reuse solutions in the past for related scenarios. Consequently; our equivariant agents outperform non-equivariant approaches significantly in terms of sample efficiency and final performance; demonstrated through experiments on a range of robotic tasks in simulation and real hardware.
UniFolding: Towards Sample-efficient; Scalable; and Generalizable Robotic Garment Folding,Han Xue; Yutong Li; Wenqiang Xu; Huanyu Li; Dongzhe Zheng; Cewu Lu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/xue23b/xue23b.pdf,,Открыто,This paper explores the development of UniFolding; a sample-efficient; scalable; and generalizable robotic system for unfolding and folding various garments. UniFolding employs the proposed UFONet neural network to integrate unfolding and folding decisions into a single policy model that is adaptable to different garment types and states. The design of UniFolding is based on a garment’s partial point cloud; which aids in generalization and reduces sensitivity to variations in texture and shape. The training pipeline prioritizes low-cost; sample-efficient data collection. Training data is collected via a human-centric process with offline and online stages. The offline stage involves human unfolding and folding actions via Virtual Reality; while the online stage utilizes human-in-the-loop learning to fine-tune the model in a real-world setting. The system is tested on two garment types: long-sleeve and short-sleeve shirts. Performance is evaluated on 20 shirts with significant variations in textures; shapes; and materials. More experiments and videos can be found in the supplementary materials and on the website: https://unifolding.robotflow.ai.
A Universal Semantic-Geometric Representation for Robotic Manipulation,Tong Zhang; Yingdong Hu; Hanchen Cui; Hang Zhao; Yang Gao,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhang23j/zhang23j.pdf,,Открыто,Robots rely heavily on sensors; especially RGB and depth cameras; to perceive and interact with the world. RGB cameras record 2D images with rich semantic information while missing precise spatial information. On the other side; depth cameras offer critical 3D geometry data but capture limited semantics. Therefore; integrating both modalities is crucial for learning representations for robotic perception and control. However; current research predominantly focuses on only one of these modalities; neglecting the benefits of incorporating both. To this end; we present Semantic-Geometric Representation (SGR); a universal perception module for robotics that leverages the rich semantic information of large-scale pre-trained 2D models and inherits the merits of 3D spatial reasoning. Our experiments demonstrate that SGR empowers the agent to successfully complete a diverse range of simulated and real-world robotic manipulation tasks; outperforming state-of-the-art methods significantly in both single-task and multi-task settings. Furthermore; SGR possesses the capability to generalize to novel semantic attributes; setting it apart from the other methods. Project website: https://semantic-geometric-representation.github.io.
LabelFormer: Object Trajectory Refinement for Offboard Perception from LiDAR Point Clouds,Anqi Joyce Yang; Sergio Casas; Nikita Dvornik; Sean Segal; Yuwen Xiong; Jordan Sir Kwang Hu; Carter Fang; Raquel Urtasun,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/yang23e/yang23e.pdf,,Открыто,"A major bottleneck to scaling-up training of self-driving perception systems are the human annotations required for supervision. A promising alternative is to leverage “auto-labelling"" offboard perception models that are trained to automatically generate annotations from raw LiDAR point clouds at a fraction of the cost. Auto-labels are most commonly generated via a two-stage approach – first objects are detected and tracked over time; and then each object trajectory is passed to a learned refinement model to improve accuracy. Since existing refinement models are overly complex and lack advanced temporal reasoning capabilities; in this work we propose LabelFormer; a simple; efficient; and effective trajectory-level refinement approach. Our approach first encodes each frame’s observations separately; then exploits self-attention to reason about the trajectory with full temporal context; and finally decodes the refined object size and per-frame poses. Evaluation on both urban and highway datasets demonstrates that LabelFormer outperforms existing works by a large margin. Finally; we show that training on a dataset augmented with auto-labels generated by our method leads to improved downstream detection performance compared to existing methods. Please visit the project website for details https://waabi.ai/labelformer/."
Language-Conditioned Path Planning,Amber Xie; Youngwoon Lee; Pieter Abbeel; Stephen James,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/xie23b/xie23b.pdf,,Открыто,Contact is at the core of robotic manipulation. At times; it is desired (e.g. manipulation and grasping); and at times; it is harmful (e.g. when avoiding obstacles). However; traditional path planning algorithms focus solely on collision-free paths; limiting their applicability in contact-rich tasks. To address this limitation; we propose the domain of Language-Conditioned Path Planning; where contact-awareness is incorporated into the path planning problem. As a first step in this domain; we propose Language-Conditioned Collision Functions (LACO); a novel approach that learns a collision function using only a single-view image; language prompt; and robot configuration. LACO predicts collisions between the robot and the environment; enabling flexible; conditional path planning without the need for manual object annotations; point cloud data; or ground-truth object meshes. In both simulation and the real world; we demonstrate that LACO can facilitate complex; nuanced path plans that allow for interaction with objects that are safe to collide; rather than prohibiting any collision.
Open-World Object Manipulation using Pre-Trained Vision-Language Models,Austin Stone; Ted Xiao; Yao Lu; Keerthana Gopalakrishnan; Kuang-Huei Lee; Quan Vuong; Paul Wohlhart; Sean Kirmani; Brianna Zitkovich; Fei Xia; Chelsea Finn; Karol Hausman,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/stone23a/stone23a.pdf,,Открыто,For robots to follow instructions from people; they must be able to connect the rich semantic information in human vocabulary; e.g. “can you get me the pink stuffed whale?” to their sensory observations and actions. This brings up a notably difficult challenge for robots: while robot learning approaches allow robots to learn many different behaviors from first-hand experience; it is impractical for robots to have first-hand experiences that span all of this semantic information. We would like a robot’s policy to be able to perceive and pick up the pink stuffed whale; even if it has never seen any data interacting with a stuffed whale before. Fortunately; static data on the internet has vast semantic information; and this information is captured in pre-trained vision-language models. In this paper; we study whether we can interface robot policies with these pre-trained models; with the aim of allowing robots to complete instructions involving object categories that the robot has never seen first-hand. We develop a simple approach; which we call Manipulation of Open-World Objects (MOO); which leverages a pre-trained vision-language model to extract object-identifying information from the language command and image; and conditions the robot policy on the current image; the instruction; and the extracted object information. In a variety of experiments on a real mobile manipulator; we find that MOO generalizes zero-shot to a wide range of novel object categories and environments. In addition; we show how MOO generalizes to other; non-language-based input modalities to specify the object of interest such as finger pointing; and how it can be further extended to enable open-world navigation and manipulation. The project’s website and evaluation videos can be found at https://robot-moo.github.io/.
Learning Generalizable Manipulation Policies with Object-Centric 3D Representations,Yifeng Zhu; Zhenyu Jiang; Peter Stone; Yuke Zhu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhu23b/zhu23b.pdf,,Открыто,We introduce GROOT; an imitation learning method for learning robust policies with object-centric and 3D priors. GROOT builds policies that generalize beyond their initial training conditions for vision-based manipulation. It constructs object-centric 3D representations that are robust toward background changes and camera views and reason over these representations using a transformer-based policy. Furthermore; we introduce a segmentation correspondence model that allows policies to generalize to new objects at test time. Through comprehensive experiments; we validate the robustness of GROOT policies against perceptual variations in simulated and real-world environments. GROOT’s performance excels in generalization over background changes; camera viewpoint shifts; and the presence of new object instances; whereas both state-of-the-art end-to-end learning methods and object proposal-based approaches fall short. We also extensively evaluate GROOT policies on real robots; where we demonstrate the efficacy under very wild changes in setup. More videos and model details can be found in the appendix and the project website https://ut-austin-rpl.github.io/GROOT.
AdaptSim: Task-Driven Simulation Adaptation for Sim-to-Real Transfer,Allen Z. Ren; Hongkai Dai; Benjamin Burchfiel; Anirudha Majumdar,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/ren23b/ren23b.pdf,,Открыто,Simulation parameter settings such as contact models and object geometry approximations are critical to training robust manipulation policies capable of transferring from simulation to real-world deployment. There is often an irreducible gap between simulation and reality: attempting to match the dynamics between simulation and reality may be infeasible and may not lead to policies that perform well in reality for a specific task. We propose AdaptSim; a new task-driven adaptation framework for sim-to-real transfer that aims to optimize task performance in target (real) environments. First; we meta-learn an adaptation policy in simulation using reinforcement learning for adjusting the simulation parameter distribution based on the current policy’s performance in a target environment. We then perform iterative real-world adaptation by inferring new simulation parameter distributions for policy training. Our extensive simulation and hardware experiments demonstrate AdaptSim achieving 1-3x asymptotic performance and 2x real data efficiency when adapting to different environments; compared to methods based on Sys-ID and directly training the task policy in target environments.
Dexterous Functional Grasping,Ananye Agarwal; Shagun Uppal; Kenneth Shaw; Deepak Pathak,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/agarwal23a/agarwal23a.pdf,,Открыто,While there have been significant strides in dexterous manipulation; most of it is limited to benchmark tasks like in-hand reorientation which are of limited utility in the real world. The main benefit of dexterous hands over two-fingered ones is their ability to pickup tools and other objects (including thin ones) and grasp them firmly in order to apply force. However; this task requires both a complex understanding of functional affordances as well as precise low-level control. While prior work obtains affordances from human data this approach doesn’t scale to low-level control. Similarly; simulation training cannot give the robot an understanding of real-world semantics. In this paper; we aim to combine the best of both worlds to accomplish functional grasping for in-the-wild objects. We use a modular approach. First; affordances are obtained by matching corresponding regions of different objects and then a low-level policy trained in sim is run to grasp it. We propose a novel application of eigengrasps to reduce the search space of RL using a small amount of human data and find that it leads to more stable and physically realistic motion. We find that eigengrasp action space beats baselines in simulation and outperforms hardcoded grasping in real and matches or outperforms a trained human teleoperator. Videos at https://dexfunc.github.io/.
REFLECT: Summarizing Robot Experiences for Failure Explanation and Correction,Zeyi Liu; Arpit Bahety; Shuran Song,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/liu23g/liu23g.pdf,,Открыто,The ability to detect and analyze failed executions automatically is crucial for an explainable and robust robotic system. Recently; Large Language Models (LLMs) have demonstrated strong reasoning abilities on textual inputs. To leverage the power of LLMs for robot failure explanation; we introduce REFLECT; a framework which queries LLM for failure reasoning based on a hierarchical summary of robot past experiences generated from multisensory observations. The failure explanation can further guide a language-based planner to correct the failure and complete the task. To systematically evaluate the framework; we create the RoboFail dataset with a variety of tasks and failure scenarios. We demonstrate that the LLM-based framework is able to generate informative failure explanations that assist successful correction planning.
Task Generalization with Stability Guarantees via Elastic Dynamical System Motion Policies,Tianyu Li; Nadia Figueroa,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/li23b/li23b.pdf,,Открыто,Dynamical System (DS) based Learning from Demonstration (LfD) allows learning of reactive motion policies with stability and convergence guarantees from a few trajectories. Yet; current DS learning techniques lack the flexibility to generalize to new task instances as they overlook explicit task parameters that inherently change the underlying demonstrated trajectories. In this work; we propose Elastic-DS; a novel DS learning and generalization approach that embeds task parameters into the Gaussian Mixture Model (GMM) based Linear Parameter Varying (LPV) DS formulation. Central to our approach is the Elastic-GMM; a GMM constrained to SE(3) task-relevant frames. Given a new task instance/context; the Elastic-GMM is transformed with Laplacian Editing and used to re-estimate the LPV-DS policy. Elastic-DS is compositional in nature and can be used to construct flexible multi-step tasks. We showcase its strength on a myriad of simulated and real-robot experiments while preserving desirable control-theoretic guarantees.
Push Past Green: Learning to Look Behind Plant Foliage by Moving It,Xiaoyu Zhang; Saurabh Gupta,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhang23k/zhang23k.pdf,,Открыто,Autonomous agriculture applications (e.g.; inspection; phenotyping; plucking fruits) require manipulating the plant foliage to look behind the leaves and the branches. Partial visibility; extreme clutter; thin structures; and unknown geometry and dynamics for plants make such manipulation challenging. We tackle these challenges through data-driven methods. We use self-supervision to train SRPNet; a neural network that predicts what space is revealed on execution of a candidate action on a given plant. We use SRPNet with the cross-entropy method to predict actions that are effective at revealing space beneath plant foliage. Furthermore; as SRPNet does not just predict how much space is revealed but also where it is revealed; we can execute a sequence of actions that incrementally reveal more and more space beneath the plant foliage. We experiment with a synthetic (vines) and a real plant (Dracaena) on a physical test-bed across 5 settings including 2 settings that test generalization to novel plant configurations. Our experiments reveal the effectiveness of our overall method; PPG; over a competitive hand-crafted exploration method; and the effectiveness of SRPNet over a hand-crafted dynamics model and relevant ablations. Project website with execution videos; code; data; and models: https://sites.google.com/view/pushingfoliage/.
XSkill: Cross Embodiment Skill Discovery,Mengda Xu; Zhenjia Xu; Cheng Chi; Manuela Veloso; Shuran Song,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/xu23a/xu23a.pdf,,Открыто,Human demonstration videos are a widely available data source for robot learning and an intuitive user interface for expressing desired behavior. However; directly extracting reusable robot manipulation skills from unstructured human videos is challenging due to the big embodiment difference and unobserved action parameters. To bridge this embodiment gap; this paper introduces XSkill; an imitation learning framework that 1) discovers a cross-embodiment representation called skill prototypes purely from unlabeled human and robot manipulation videos; 2) transfers the skill representation to robot actions using conditional diffusion policy; and finally; 3) composes the learned skill to accomplish unseen tasks specified by a human prompt video. Our experiments in simulation and real-world environments show that the discovered skill prototypes facilitate both skill transfer and composition for unseen tasks; resulting in a more general and scalable imitation learning framework.
SayTap: Language to Quadrupedal Locomotion,Yujin Tang; Wenhao Yu; Jie Tan; Heiga Zen; Aleksandra Faust; Tatsuya Harada,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/tang23a/tang23a.pdf,,Открыто,Large language models (LLMs) have demonstrated the potential to perform high-level planning. Yet; it remains a challenge for LLMs to comprehend low-level commands; such as joint angle targets or motor torques. This paper proposes an approach to use foot contact patterns as an interface that bridges human commands in natural language and a locomotion controller that outputs these low-level commands. This results in an interactive system for quadrupedal robots that allows the users to craft diverse locomotion behaviors flexibly. We contribute an LLM prompt design; a reward function; and a method to expose the controller to the feasible distribution of contact patterns. The results are a controller capable of achieving diverse locomotion patterns that can be transferred to real robot hardware. Compared with other design choices; the proposed approach enjoys more than $50%$ success rate in predicting the correct contact patterns and can solve 10 more tasks out of a total of 30 tasks. (https://saytap.github.io)
SLAP: Spatial-Language Attention Policies,Priyam Parashar; Vidhi Jain; Xiaohan Zhang; Jay Vakil; Sam Powers; Yonatan Bisk; Chris Paxton,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/parashar23a/parashar23a.pdf,,Открыто,Despite great strides in language-guided manipulation; existing work has been constrained to table-top settings. Table-tops allow for perfect and consistent camera angles; properties are that do not hold in mobile manipulation. Task plans that involve moving around the environment must be robust to egocentric views and changes in the plane and angle of grasp. A further challenge is ensuring this is all true while still being able to learn skills efficiently from limited data. We propose Spatial-Language Attention Policies (SLAP) as a solution. SLAP uses three-dimensional tokens as the input representation to train a single multi-task; language-conditioned action prediction policy. Our method shows an $80%$ success rate in the real world across eight tasks with a single model; and a $47.5%$ success rate when unseen clutter and unseen object configurations are introduced; even with only a handful of examples per task. This represents an improvement of $30%$ over prior work ($20%$ given unseen distractors and configurations). We see a 4x improvement over baseline in mobile manipulation setting. In addition; we show how SLAPs robustness allows us to execute Task Plans from open-vocabulary instructions using a large language model for multi-step mobile manipulation. For videos; see the website: https://robotslap.github.io
Learning Human Contribution Preferences in Collaborative Human-Robot Tasks,Michelle D Zhao; Reid Simmons; Henny Admoni,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhao23b/zhao23b.pdf,,Открыто,In human-robot collaboration; both human and robotic agents must work together to achieve a set of shared objectives. However; each team member may have individual preferences; or constraints; for how they would like to contribute to the task. Effective teams align their actions to optimize task performance while satisfying each team member’s constraints to the greatest extent possible. We propose a framework for representing human and robot contribution constraints in collaborative human-robot tasks. Additionally; we present an approach for learning a human partner’s contribution constraint online during a collaborative interaction. We evaluate our approach using a variety of simulated human partners in a collaborative decluttering task. Our results demonstrate that our method improves team performance over baselines with some; but not all; simulated human partners. Furthermore; we conducted a pilot user study to gather preliminary insights into the effectiveness of our approach on task performance and collaborative fluency. Preliminary results suggest that pilot users performed fluently with our method; motivating further investigation into considering preferences that emerge from collaborative interactions.
M2T2: Multi-Task Masked Transformer for Object-centric Pick and Place,Wentao Yuan; Adithyavairavan Murali; Arsalan Mousavian; Dieter Fox,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/yuan23a/yuan23a.pdf,,Открыто,With the advent of large language models and large-scale robotic datasets; there has been tremendous progress in high-level decision-making for object manipulation. These generic models are able to interpret complex tasks using language commands; but they often have difficulties generalizing to out-of-distribution objects due to the inability of low-level action primitives. In contrast; existing task-specific models excel in low-level manipulation of unknown objects; but only work for a single type of action. To bridge this gap; we present M2T2; a single model that supplies different types of low-level actions that work robustly on arbitrary objects in cluttered scenes. M2T2 is a transformer model which reasons about contact points and predicts valid gripper poses for different action modes given a raw point cloud of the scene. Trained on a large-scale synthetic dataset with 128K scenes; M2T2 achieves zero-shot sim2real transfer on the real robot; outperforming the baseline system with state-of-the-art task-specific models by about $19%$ in overall performance and $37.5%$ in challenging scenes were the object needs to be re-oriented for collision-free placement. M2T2 also achieves state-of-the-art results on a subset of language conditioned tasks in RLBench. Videos of robot experiments on unseen objects in both real world and simulation are available at m2-t2.github.io.
Learning to Drive Anywhere,Ruizhao Zhu; Peng Huang; Eshed Ohn-Bar; Venkatesh Saligrama,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/zhu23c/zhu23c.pdf,,Открыто,Human drivers can seamlessly adapt their driving decisions across geographical locations with diverse conditions and rules of the road; e.g.; left vs. right-hand traffic. In contrast; existing models for autonomous driving have been thus far only deployed within restricted operational domains; i.e.; without accounting for varying driving behaviors across locations or model scalability. In this work; we propose GeCo; a single geographically-aware conditional imitation learning (CIL) model that can efficiently learn from heterogeneous and globally distributed data with dynamic environmental; traffic; and social characteristics. Our key insight is to introduce a high-capacity; geo-location-based channel attention mechanism that effectively adapts to local nuances while also flexibly modeling similarities among regions in a data-driven manner. By optimizing a contrastive imitation objective; our proposed approach can efficiently scale across the inherently imbalanced data distributions and location-dependent events. We demonstrate the benefits of our GeCo agent across multiple datasets; cities; and scalable deployment paradigms; i.e.; centralized; semi-supervised; and distributed agent training. Specifically; GeCo outperforms CIL baselines by over $14%$ in open-loop evaluation and $30%$ in closed-loop testing on CARLA.
MOTO: Offline Pre-training to Online Fine-tuning for Model-based Robot Learning,Rafael Rafailov; Kyle Beltran Hatch; Victor Kolev; John D. Martin; Mariano Phielipp; Chelsea Finn,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/rafailov23a/rafailov23a.pdf,,Открыто,We study the problem of offline pre-training and online fine-tuning for reinforcement learning from high-dimensional observations in the context of realistic robot tasks. Recent offline model-free approaches successfully use online fine-tuning to either improve the performance of the agent over the data collection policy or adapt to novel tasks. At the same time; model-based RL algorithms have achieved significant progress in sample efficiency and the complexity of the tasks they can solve; yet remain under-utilized in the fine-tuning setting. In this work; we argue that existing methods for high-dimensional model-based offline RL are not suitable for offline-to-online fine-tuning due to issues with distribution shifts; off-dynamics data; and non-stationary rewards. We propose an on-policy model-based method that can efficiently reuse prior data through model-based value expansion and policy regularization; while preventing model exploitation by controlling epistemic uncertainty. We find that our approach successfully solves tasks from the MetaWorld benchmark; as well as the Franka Kitchen robot manipulation environment completely from images. To our knowledge; MOTO is the first and only method to solve this environment from pixels.
Ready; Set; Plan! Planning to Goal Sets Using Generalized Bayesian Inference,Jana Pavlasek; Stanley Robert Lewis; Balakumar Sundaralingam; Fabio Ramos; Tucker Hermans,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/pavlasek23a/pavlasek23a.pdf,,Открыто,Many robotic tasks can have multiple and diverse solutions and; as such; are naturally expressed as goal sets. Examples include navigating to a room; finding a feasible placement location for an object; or opening a drawer enough to reach inside. Using a goal set as a planning objective requires that a model for the objective be explicitly given by the user. However; some goals are intractable to model; leading to uncertainty over the goal (e.g. stable grasping of an object). In this work; we propose a technique for planning directly to a set of sampled goal configurations. We formulate a planning as inference problem with a novel goal likelihood evaluated against the goal samples. To handle the intractable goal likelihood; we employ Generalized Bayesian Inference to approximate the trajectory distribution. The result is a fully differentiable cost which generalizes across a diverse range of goal set objectives for which samples can be obtained. We show that by considering all goal samples throughout the planning process; our method reliably finds plans on manipulation and navigation problems where heuristic approaches fail.
Online Model Adaptation with Feedforward Compensation,Abulikemu Abuduweili; Changliu Liu,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/abuduweili23a/abuduweili23a.pdf,,Открыто,To cope with distribution shifts or non-stationarity in system dynamics; online adaptation algorithms have been introduced to update offline-learned prediction models in real-time. Existing online adaptation methods focus on optimizing the prediction model by utilizing feedback from the latest prediction error. Unfortunately; this feedback-based approach is susceptible to forgetting past information. This work proposes an online adaptation method with feedforward compensation; which uses critical data samples from a memory buffer; instead of the latest samples; to optimize the prediction model. We prove that the proposed approach achieves a smaller error bound compared to previously utilized methods in slow time-varying systems. We conducted experiments on several prediction tasks; which clearly illustrate the superiority of the proposed feedforward adaptation method. Furthermore; our feedforward adaptation technique is capable of estimating an uncertainty bound for predictions.
Generating Transferable Adversarial Simulation Scenarios for Self-Driving via Neural Rendering,Yasasa Abeysirigoonawardena; Kevin Xie; Chuhan Chen; Salar Hosseini Khorasgani; Ruiting Chen; Ruiqi Wang; Florian Shkurti,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/abeysirigoonawardena23a/abeysirigoonawardena23a.pdf,,Открыто,Self-driving software pipelines include components that are learned from a significant number of training examples; yet it remains challenging to evaluate the overall system’s safety and generalization performance. Together with scaling up the real-world deployment of autonomous vehicles; it is of critical importance to automatically find simulation scenarios where the driving policies will fail. We propose a method that efficiently generates adversarial simulation scenarios for autonomous driving by solving an optimal control problem that aims to maximally perturb the policy from its nominal trajectory. Given an image-based driving policy; we show that we can inject new objects in a neural rendering representation of the deployment scene; and optimize their texture in order to generate adversarial sensor inputs to the policy. We demonstrate that adversarial scenarios discovered purely in the neural renderer (surrogate scene) can often be successfully transferred to the deployment scene; without further optimization. We demonstrate this transfer occurs both in simulated and real environments; provided the learned surrogate scene is sufficiently close to the deployment scene.
STOW: Discrete-Frame Segmentation and Tracking of Unseen Objects for Warehouse Picking Robots,Yi Li; Muru Zhang; Markus Grotz; Kaichun Mo; Dieter Fox,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/li23c/li23c.pdf,,Открыто,Segmentation and tracking of unseen object instances in discrete frames pose a significant challenge in dynamic industrial robotic contexts; such as distribution warehouses. Here; robots must handle object rearrangements; including shifting; removal; and partial occlusion by new items; and track these items after substantial temporal gaps. The task is further complicated when robots encounter objects beyond their training sets; thereby requiring the ability to segment and track previously unseen items. Considering that continuous observation is often inaccessible in such settings; our task involves working with a discrete set of frames separated by indefinite periods; during which substantial changes to the scene may occur. This task also translates to domestic robotic applications; such as table rearrangement. To address these demanding challenges; we introduce new synthetic and real-world datasets that replicate these industrial and household scenarios. Furthermore; we propose a novel paradigm for joint segmentation and tracking in discrete frames; alongside a transformer module that facilitates efficient inter-frame communication. Our approach significantly outperforms recent methods in our experiments. For additional results and videos; please visit https://sites.google.com/view/stow-corl23. Code and dataset will be released.
DORT: Modeling Dynamic Objects in Recurrent for Multi-Camera 3D Object Detection and Tracking,Qing LIAN; Tai Wang; Dahua Lin; Jiangmiao Pang,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/lian23a/lian23a.pdf,,Открыто,Recent multi-camera 3D object detectors usually leverage temporal information to construct multi-view stereo that alleviates the ill-posed depth estimation. However; they typically assume all the objects are static and directly aggregate features across frames. This work begins with a theoretical and empirical analysis to reveal that ignoring the motion of moving objects can result in serious localization bias. Therefore; we propose to model Dynamic Objects in RecurrenT (DORT) to tackle this problem. In contrast to previous global BirdEye-View (BEV) methods; DORT extracts object-wise local volumes for motion estimation that also alleviates the heavy computational burden. By iteratively refining the estimated object motion and location; the preceding features can be precisely aggregated to the current frame to mitigate the aforementioned adverse effects. The simple framework has two significant appealing properties. It is flexible and practical that can be plugged into most camera-based 3D object detectors. As there are predictions of object motion in the loop; it can easily track objects across frames according to their nearest center distances. Without bells and whistles; DORT outperforms all the previous methods on the nuScenes detection and tracking benchmarks with $62.8%$ NDS and $57.6%$ AMOTA; respectively. The source code will be available at https://github.com/OpenRobotLab/DORT.
Scaling Up and Distilling Down: Language-Guided Robot Skill Acquisition,Huy Ha; Pete Florence; Shuran Song,,2023,Conference on Robot Learning,https://proceedings.mlr.press/v229/ha23a/ha23a.pdf,,Открыто,We present a framework for robot skill acquisition; which 1) efficiently scale up data generation of language-labelled robot data and 2) effectively distills this data down into a robust multi-task language-conditioned visuo-motor policy. For (1); we use a large language model (LLM) to guide high-level planning; and sampling-based robot planners (e.g. motion or grasp samplers) for generating diverse and rich manipulation trajectories. To robustify this data-collection process; the LLM also infers a code-snippet for the success condition of each task; simultaneously enabling the data-collection process to detect failure and retry as well as the automatic labeling of trajectories with success/failure. For (2); we extend the diffusion policy single-task behavior-cloning approach to multi-task settings with language conditioning. Finally; we propose a new multi-task benchmark with 18 tasks across five domains to test long-horizon behavior; common-sense reasoning; tool-use; and intuitive physics. We find that our distilled policy successfully learned the robust retrying behavior in its data collection procedure; while improving absolute success rates by $33.2%$ on average across five domains. Code; data; and additional qualitative results are available on https://www.cs.columbia.edu/ huy/scalingup/.
